"No.","Mac Source","Mac Destination","Mac Transmitter","Mac Receiver","BSSID","Time","Ip Source","Ip Destination","Protocol","Length","Info","Retry","Rate","RSSI","Channel","Data"
"11479","68:7f:74:1b:d5:fc","01:00:5e:00:00:01","68:7f:74:1b:d5:fe","01:00:5e:00:00:01","68:7f:74:1b:d5:fe","74.442437","Cisco-Li_1b:d5:fc","IPv4mcast_00:00:01","802.11","98","Data, SN=3174, FN=0, Flags=.p....F.","Frame is not being retransmitted","1","-73 dBm","2462 [BG 11]","b97d7f75e74e2da38fbe5aa5eaa16a063c0f80f2b608e1e5..."
"11480","","","00:c0:ca:90:79:29","00:c0:ca:90:79:3e","","74.444811","Alfa_90:79:29 (TA)","Alfa_90:79:3e (RA)","802.11","46","802.11 Block Ack, Flags=........","Frame is not being retransmitted","6","-23 dBm","2462 [BG 11]",""
"11481","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:28","00:c0:ca:90:79:3c","00:c0:ca:90:79:28","74.444933","155.210.155.182","155.210.155.137","UDP","101","Source port: 57475  Destination port: http-alt","Frame is not being retransmitted","72,2","-25 dBm","2462 [BG 11]","0000000000001140"
"11482","","","00:c0:ca:90:79:29","00:c0:ca:90:79:3e","","74.455331","Alfa_90:79:29 (TA)","Alfa_90:79:3e (RA)","802.11","46","802.11 Block Ack, Flags=........","Frame is not being retransmitted","6","-23 dBm","2462 [BG 11]",""
"11483","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:28","00:c0:ca:90:79:3c","00:c0:ca:90:79:28","74.455490","155.210.155.182","155.210.155.137","UDP","101","Source port: 57475  Destination port: http-alt","Frame is not being retransmitted","72,2","-25 dBm","2462 [BG 11]","0000000000001141"
"11484","00:22:6b:9c:90:c2","ff:ff:ff:ff:ff:ff","00:22:6b:9c:90:c2","ff:ff:ff:ff:ff:ff","1a:69:ce:29:7c:64","74.470227","Cisco-Li_9c:90:c2","Broadcast","802.11","93","Beacon frame, SN=1, FN=0, Flags=........, BI=100, SSID=IPSEC","Frame is not being retransmitted","1","-71 dBm","2462 [BG 11]",""
"11485","","","00:c0:ca:90:79:29","00:c0:ca:90:79:3e","","74.476182","Alfa_90:79:29 (TA)","Alfa_90:79:3e (RA)","802.11","46","802.11 Block Ack, Flags=........","Frame is not being retransmitted","6","-23 dBm","2462 [BG 11]",""
"11486","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:28","00:c0:ca:90:79:3c","00:c0:ca:90:79:28","74.476302","155.210.155.182","155.210.155.137","UDP","101","Source port: 57475  Destination port: http-alt","Frame is not being retransmitted","72,2","-25 dBm","2462 [BG 11]","0000000000001142"
"11487","68:7f:74:1b:d5:fe","ff:ff:ff:ff:ff:ff","68:7f:74:1b:d5:fe","ff:ff:ff:ff:ff:ff","68:7f:74:1b:d5:fe","74.479289","Cisco-Li_1b:d5:fe","Broadcast","802.11","204","Beacon frame, SN=3175, FN=0, Flags=........, BI=100, SSID=sterne","Frame is not being retransmitted","1","-75 dBm","2462 [BG 11]",""
"11488","00:c0:ca:90:79:3e","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:3e","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:3e","74.488546","Alfa_90:79:3e","Broadcast","802.11","187","Beacon frame, SN=3507, FN=0, Flags=........, BI=100, SSID=SEUtest","Frame is not being retransmitted","1","-39 dBm","2462 [BG 11]",""
"11489","","","00:c0:ca:90:79:29","00:c0:ca:90:79:3e","","74.488682","Alfa_90:79:29 (TA)","Alfa_90:79:3e (RA)","802.11","46","802.11 Block Ack, Flags=........","Frame is not being retransmitted","6","-23 dBm","2462 [BG 11]",""
"11490","00:c0:ca:90:79:28","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:28","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:28","74.490471","Alfa_90:79:28","Broadcast","802.11","187","Beacon frame, SN=1158, FN=0, Flags=........, BI=100, SSID=SEUtest","Frame is not being retransmitted","1","-21 dBm","2462 [BG 11]",""
"11491","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:28","00:c0:ca:90:79:3c","00:c0:ca:90:79:28","74.490552","155.210.155.182","155.210.155.137","UDP","101","Source port: 57475  Destination port: http-alt","Frame is not being retransmitted","72,2","-25 dBm","2462 [BG 11]","0000000000001143"
"11492","54:a2:74:1d:55:f0","ff:ff:ff:ff:ff:ff","54:a2:74:1d:55:f0","ff:ff:ff:ff:ff:ff","54:a2:74:1d:55:f0","74.505360","54:a2:74:1d:55:f0","Broadcast","802.11","236","Beacon frame, SN=3368, FN=0, Flags=........, BI=102, SSID=wiuz","Frame is not being retransmitted","1","-77 dBm","2462 [BG 11]",""
"11493","","","00:c0:ca:90:79:29","00:c0:ca:90:79:3e","","74.508654","Alfa_90:79:29 (TA)","Alfa_90:79:3e (RA)","802.11","46","802.11 Block Ack, Flags=........","Frame is not being retransmitted","6","-23 dBm","2462 [BG 11]",""
"11494","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:28","00:c0:ca:90:79:3c","00:c0:ca:90:79:28","74.508786","155.210.155.182","155.210.155.137","UDP","101","Source port: 57475  Destination port: http-alt","Frame is not being retransmitted","72,2","-25 dBm","2462 [BG 11]","0000000000001144"
"11495","","","00:c0:ca:90:79:29","00:c0:ca:90:79:3e","","74.519446","Alfa_90:79:29 (TA)","Alfa_90:79:3e (RA)","802.11","46","802.11 Block Ack, Flags=........","Frame is not being retransmitted","6","-23 dBm","2462 [BG 11]",""
"11496","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:28","00:c0:ca:90:79:3c","00:c0:ca:90:79:28","74.519558","155.210.155.182","155.210.155.137","UDP","101","Source port: 57475  Destination port: http-alt","Frame is not being retransmitted","72,2","-25 dBm","2462 [BG 11]","0000000000001145"
"11497","84:16:f9:16:61:ee","ff:ff:ff:ff:ff:ff","84:16:f9:16:61:ee","ff:ff:ff:ff:ff:ff","84:16:f9:16:61:ee","74.526265","84:16:f9:16:61:ee","Broadcast","802.11","183","Beacon frame, SN=3934, FN=0, Flags=........, BI=100, SSID=wi5-aux-155","Frame is not being retransmitted","1","-75 dBm","2462 [BG 11]",""
"11498","","","00:c0:ca:90:79:29","00:c0:ca:90:79:3e","","74.540281","Alfa_90:79:29 (TA)","Alfa_90:79:3e (RA)","802.11","46","802.11 Block Ack, Flags=........","Frame is not being retransmitted","6","-23 dBm","2462 [BG 11]",""
"11499","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:28","00:c0:ca:90:79:3c","00:c0:ca:90:79:28","74.540390","155.210.155.182","155.210.155.137","UDP","101","Source port: 57475  Destination port: http-alt","Frame is not being retransmitted","72,2","-25 dBm","2462 [BG 11]","0000000000001146"
"11500","","","00:c0:ca:90:79:29","00:c0:ca:90:79:3e","","74.550272","Alfa_90:79:29 (TA)","Alfa_90:79:3e (RA)","802.11","46","802.11 Block Ack, Flags=........","Frame is not being retransmitted","6","-23 dBm","2462 [BG 11]",""
"11501","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:28","00:c0:ca:90:79:3c","00:c0:ca:90:79:28","74.550368","155.210.155.182","155.210.155.137","UDP","101","Source port: 57475  Destination port: http-alt","Frame is not being retransmitted","72,2","-25 dBm","2462 [BG 11]","0000000000001147"
"11502","","","00:c0:ca:90:79:29","00:c0:ca:90:79:3e","","74.571022","Alfa_90:79:29 (TA)","Alfa_90:79:3e (RA)","802.11","46","802.11 Block Ack, Flags=........","Frame is not being retransmitted","6","-23 dBm","2462 [BG 11]",""
"11503","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:28","00:c0:ca:90:79:3c","00:c0:ca:90:79:28","74.571161","155.210.155.182","155.210.155.137","UDP","101","Source port: 57475  Destination port: http-alt","Frame is not being retransmitted","72,2","-25 dBm","2462 [BG 11]","0000000000001148"
"11504","00:22:6b:9c:90:c2","ff:ff:ff:ff:ff:ff","00:22:6b:9c:90:c2","ff:ff:ff:ff:ff:ff","1a:69:ce:29:7c:64","74.572463","Cisco-Li_9c:90:c2","Broadcast","802.11","93","Beacon frame, SN=1, FN=0, Flags=........, BI=100, SSID=IPSEC","Frame is not being retransmitted","1","-69 dBm","2462 [BG 11]",""
"11505","","","00:c0:ca:90:79:29","00:c0:ca:90:79:3e","","74.581885","Alfa_90:79:29 (TA)","Alfa_90:79:3e (RA)","802.11","46","802.11 Block Ack, Flags=........","Frame is not being retransmitted","6","-23 dBm","2462 [BG 11]",""
"11506","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:28","00:c0:ca:90:79:3c","00:c0:ca:90:79:28","74.581993","155.210.155.182","155.210.155.137","UDP","101","Source port: 57475  Destination port: http-alt","Frame is not being retransmitted","72,2","-25 dBm","2462 [BG 11]","0000000000001149"
"11507","","","","00:c0:ca:90:79:3c","","74.582360","","Alfa_90:79:3c (RA)","802.11","28","Acknowledgement, Flags=........","Frame is not being retransmitted","6","-23 dBm","2462 [BG 11]",""
"11508","00:c0:ca:90:79:3c","2c:56:dc:26:17:77","00:c0:ca:90:79:29","00:c0:ca:90:79:3e","","74.582565","155.210.155.137","155.210.155.182","ICMP","125","Destination unreachable (Port unreachable)","Frame is not being retransmitted","65","-25 dBm","2462 [BG 11]","0000000000001149"
"11510","00:c0:ca:90:79:3e","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:3e","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:3e","74.590950","Alfa_90:79:3e","Broadcast","802.11","187","Beacon frame, SN=3508, FN=0, Flags=........, BI=100, SSID=SEUtest","Frame is not being retransmitted","1","-37 dBm","2462 [BG 11]",""
"11511","00:c0:ca:90:79:28","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:28","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:28","74.592653","Alfa_90:79:28","Broadcast","802.11","187","Beacon frame, SN=1159, FN=0, Flags=........, BI=100, SSID=SEUtest","Frame is not being retransmitted","1","-21 dBm","2462 [BG 11]",""
"11512","","","00:c0:ca:90:79:29","00:c0:ca:90:79:3e","","74.602571","Alfa_90:79:29 (TA)","Alfa_90:79:3e (RA)","802.11","46","802.11 Block Ack, Flags=........","Frame is not being retransmitted","6","-77 dBm","2462 [BG 11]",""
"11513","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:28","00:c0:ca:90:79:3c","00:c0:ca:90:79:28","74.602691","155.210.155.182","155.210.155.137","UDP","101","Source port: 57475  Destination port: http-alt","Frame is not being retransmitted","72,2","-25 dBm","2462 [BG 11]","000000000000114a"
"11514","54:a2:74:4c:8c:e0","ff:ff:ff:ff:ff:ff","54:a2:74:4c:8c:e0","ff:ff:ff:ff:ff:ff","54:a2:74:4c:8c:e0","74.610661","54:a2:74:4c:8c:e0","Broadcast","802.11","236","Beacon frame, SN=763, FN=0, Flags=........, BI=102, SSID=wiuz","Frame is not being retransmitted","1","-79 dBm","2462 [BG 11]",""
"11515","","","00:c0:ca:90:79:29","00:c0:ca:90:79:3e","","74.613227","Alfa_90:79:29 (TA)","Alfa_90:79:3e (RA)","802.11","46","802.11 Block Ack, Flags=........","Frame is not being retransmitted","6","-23 dBm","2462 [BG 11]",""
"11516","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:28","00:c0:ca:90:79:3c","00:c0:ca:90:79:28","74.613367","155.210.155.182","155.210.155.137","UDP","101","Source port: 57475  Destination port: http-alt","Frame is not being retransmitted","72,2","-25 dBm","2462 [BG 11]","000000000000114b"
"11517","84:16:f9:16:61:ee","ff:ff:ff:ff:ff:ff","84:16:f9:16:61:ee","ff:ff:ff:ff:ff:ff","84:16:f9:16:61:ee","74.628198","84:16:f9:16:61:ee","Broadcast","802.11","183","Beacon frame, SN=3935, FN=0, Flags=........, BI=100, SSID=wi5-aux-155","Frame is not being retransmitted","1","-73 dBm","2462 [BG 11]",""
"11518","","","00:c0:ca:90:79:29","00:c0:ca:90:79:3e","","74.634302","Alfa_90:79:29 (TA)","Alfa_90:79:3e (RA)","802.11","46","802.11 Block Ack, Flags=........","Frame is not being retransmitted","6","-23 dBm","2462 [BG 11]",""
"11519","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:28","00:c0:ca:90:79:3c","00:c0:ca:90:79:28","74.634414","155.210.155.182","155.210.155.137","UDP","101","Source port: 57475  Destination port: http-alt","Frame is not being retransmitted","72,2","-23 dBm","2462 [BG 11]","000000000000114c"
"11520","","","00:c0:ca:90:79:29","00:c0:ca:90:79:3e","","74.644656","Alfa_90:79:29 (TA)","Alfa_90:79:3e (RA)","802.11","46","802.11 Block Ack, Flags=........","Frame is not being retransmitted","6","-23 dBm","2462 [BG 11]",""
"11521","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:28","00:c0:ca:90:79:3c","00:c0:ca:90:79:28","74.644786","155.210.155.182","155.210.155.137","UDP","101","Source port: 57475  Destination port: http-alt","Frame is not being retransmitted","72,2","-25 dBm","2462 [BG 11]","000000000000114d"
"11522","e4:f4:c6:f4:87:ef","ff:ff:ff:ff:ff:ff","e4:f4:c6:f4:87:ef","ff:ff:ff:ff:ff:ff","e4:f4:c6:f4:87:ef","74.656602","Netgear_f4:87:ef","Broadcast","802.11","194","Beacon frame, SN=1084, FN=0, Flags=........, BI=100, SSID=wi5-unizar-156","Frame is not being retransmitted","1","-65 dBm","2462 [BG 11]",""
"11523","54:a2:74:1d:55:f1","ff:ff:ff:ff:ff:ff","54:a2:74:1d:55:f1","ff:ff:ff:ff:ff:ff","54:a2:74:1d:55:f1","74.659427","54:a2:74:1d:55:f1","Broadcast","802.11","295","Beacon frame, SN=3371, FN=0, Flags=........, BI=102, SSID=eduroam","Frame is not being retransmitted","1","-77 dBm","2462 [BG 11]",""
"11524","54:a2:74:4c:8c:e1","ff:ff:ff:ff:ff:ff","54:a2:74:4c:8c:e1","ff:ff:ff:ff:ff:ff","54:a2:74:4c:8c:e1","74.661974","54:a2:74:4c:8c:e1","Broadcast","802.11","295","Beacon frame, SN=764, FN=0, Flags=........, BI=102, SSID=eduroam","Frame is not being retransmitted","1","-75 dBm","2462 [BG 11]",""
"11525","","","","00:c0:ca:90:79:3e","","74.665417","","Alfa_90:79:3e (RA)","802.11","28","Acknowledgement, Flags=........","Frame is not being retransmitted","6","-23 dBm","2462 [BG 11]",""
"11526","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:28","00:c0:ca:90:79:3c","00:c0:ca:90:79:28","74.665558","155.210.155.182","155.210.155.137","UDP","101","Source port: 57475  Destination port: http-alt","Frame is not being retransmitted","72,2","-25 dBm","2462 [BG 11]","000000000000114e"
"11527","00:22:6b:9c:90:c2","ff:ff:ff:ff:ff:ff","00:22:6b:9c:90:c2","ff:ff:ff:ff:ff:ff","1a:69:ce:29:7c:64","74.675261","Cisco-Li_9c:90:c2","Broadcast","802.11","93","Beacon frame, SN=1, FN=0, Flags=........, BI=100, SSID=IPSEC","Frame is not being retransmitted","1","-69 dBm","2462 [BG 11]",""
"11528","","","00:c0:ca:90:79:29","00:c0:ca:90:79:3e","","74.675698","Alfa_90:79:29 (TA)","Alfa_90:79:3e (RA)","802.11","46","802.11 Block Ack, Flags=........","Frame is not being retransmitted","6","-23 dBm","2462 [BG 11]",""
"11529","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:28","00:c0:ca:90:79:3c","00:c0:ca:90:79:28","74.675809","155.210.155.182","155.210.155.137","UDP","101","Source port: 57475  Destination port: http-alt","Frame is not being retransmitted","72,2","-25 dBm","2462 [BG 11]","000000000000114f"
"11530","68:7f:74:1b:d5:fe","ff:ff:ff:ff:ff:ff","68:7f:74:1b:d5:fe","ff:ff:ff:ff:ff:ff","68:7f:74:1b:d5:fe","74.684098","Cisco-Li_1b:d5:fe","Broadcast","802.11","204","Beacon frame, SN=3177, FN=0, Flags=........, BI=100, SSID=sterne","Frame is not being retransmitted","1","-73 dBm","2462 [BG 11]",""
"11531","00:c0:ca:90:79:3e","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:3e","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:3e","74.693338","Alfa_90:79:3e","Broadcast","802.11","187","Beacon frame, SN=3509, FN=0, Flags=........, BI=100, SSID=SEUtest","Frame is not being retransmitted","1","-33 dBm","2462 [BG 11]",""
"11532","00:c0:ca:90:79:28","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:28","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:28","74.695048","Alfa_90:79:28","Broadcast","802.11","187","Beacon frame, SN=1160, FN=0, Flags=........, BI=100, SSID=SEUtest","Frame is not being retransmitted","1","-21 dBm","2462 [BG 11]",""
"11533","","","00:c0:ca:90:79:29","00:c0:ca:90:79:3e","","74.697003","Alfa_90:79:29 (TA)","Alfa_90:79:3e (RA)","802.11","46","802.11 Block Ack, Flags=........","Frame is not being retransmitted","6","-23 dBm","2462 [BG 11]",""
"11534","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:28","00:c0:ca:90:79:3c","00:c0:ca:90:79:28","74.697230","155.210.155.182","155.210.155.137","UDP","98","Source port: 57475  Destination port: http-alt","Frame is not being retransmitted","11","-21 dBm","2462 [BG 11]","0000000000001150"
"11535","","","00:c0:ca:90:79:29","00:c0:ca:90:79:3e","","74.707227","Alfa_90:79:29 (TA)","Alfa_90:79:3e (RA)","802.11","46","802.11 Block Ack, Flags=........","Frame is not being retransmitted","6","-23 dBm","2462 [BG 11]",""
"11536","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:28","00:c0:ca:90:79:3c","00:c0:ca:90:79:28","74.707369","155.210.155.182","155.210.155.137","UDP","101","Source port: 57475  Destination port: http-alt","Frame is not being retransmitted","72,2","-25 dBm","2462 [BG 11]","0000000000001151"
"11537","54:a2:74:1d:55:f0","ff:ff:ff:ff:ff:ff","54:a2:74:1d:55:f0","ff:ff:ff:ff:ff:ff","54:a2:74:1d:55:f0","74.714467","54:a2:74:1d:55:f0","Broadcast","802.11","236","Beacon frame, SN=3372, FN=0, Flags=........, BI=102, SSID=wiuz","Frame is not being retransmitted","1","-77 dBm","2462 [BG 11]",""
"11538","54:a2:74:4c:8c:e0","ff:ff:ff:ff:ff:ff","54:a2:74:4c:8c:e0","ff:ff:ff:ff:ff:ff","54:a2:74:4c:8c:e0","74.716441","54:a2:74:4c:8c:e0","Broadcast","802.11","236","Beacon frame, SN=765, FN=0, Flags=........, BI=102, SSID=wiuz","Frame is not being retransmitted","1","-75 dBm","2462 [BG 11]",""
"11539","","","00:c0:ca:90:79:29","00:c0:ca:90:79:3e","","74.727165","Alfa_90:79:29 (TA)","Alfa_90:79:3e (RA)","802.11","46","802.11 Block Ack, Flags=........","Frame is not being retransmitted","6","-23 dBm","2462 [BG 11]",""
"11540","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:28","00:c0:ca:90:79:3c","00:c0:ca:90:79:28","74.727308","155.210.155.182","155.210.155.137","UDP","101","Source port: 57475  Destination port: http-alt","Frame is not being retransmitted","72,2","-25 dBm","2462 [BG 11]","0000000000001152"
"11541","84:16:f9:16:61:ee","ff:ff:ff:ff:ff:ff","84:16:f9:16:61:ee","ff:ff:ff:ff:ff:ff","84:16:f9:16:61:ee","74.730544","84:16:f9:16:61:ee","Broadcast","802.11","183","Beacon frame, SN=3936, FN=0, Flags=........, BI=100, SSID=wi5-aux-155","Frame is not being retransmitted","1","-73 dBm","2462 [BG 11]",""
"11542","","","00:c0:ca:90:79:29","00:c0:ca:90:79:3e","","74.737306","Alfa_90:79:29 (TA)","Alfa_90:79:3e (RA)","802.11","46","802.11 Block Ack, Flags=........","Frame is not being retransmitted","6","-23 dBm","2462 [BG 11]",""
"11543","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:28","00:c0:ca:90:79:3c","00:c0:ca:90:79:28","74.737472","155.210.155.182","155.210.155.137","UDP","101","Source port: 57475  Destination port: http-alt","Frame is not being retransmitted","72,2","-25 dBm","2462 [BG 11]","0000000000001153"
"11544","","","00:c0:ca:90:79:29","00:c0:ca:90:79:3e","","74.759097","Alfa_90:79:29 (TA)","Alfa_90:79:3e (RA)","802.11","46","802.11 Block Ack, Flags=........","Frame is not being retransmitted","6","-21 dBm","2462 [BG 11]",""
"11545","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:28","00:c0:ca:90:79:3c","00:c0:ca:90:79:28","74.759259","155.210.155.182","155.210.155.137","UDP","101","Source port: 57475  Destination port: http-alt","Frame is not being retransmitted","72,2","-23 dBm","2462 [BG 11]","0000000000001154"
"11546","","","00:c0:ca:90:79:29","00:c0:ca:90:79:3e","","74.768743","Alfa_90:79:29 (TA)","Alfa_90:79:3e (RA)","802.11","46","802.11 Block Ack, Flags=........","Frame is not being retransmitted","6","-23 dBm","2462 [BG 11]",""
"11547","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:28","00:c0:ca:90:79:3c","00:c0:ca:90:79:28","74.768882","155.210.155.182","155.210.155.137","UDP","101","Source port: 57475  Destination port: http-alt","Frame is not being retransmitted","72,2","-25 dBm","2462 [BG 11]","0000000000001155"
"11548","00:22:6b:9c:90:c2","ff:ff:ff:ff:ff:ff","00:22:6b:9c:90:c2","ff:ff:ff:ff:ff:ff","1a:69:ce:29:7c:64","74.777457","Cisco-Li_9c:90:c2","Broadcast","802.11","93","Beacon frame, SN=1, FN=0, Flags=........, BI=100, SSID=IPSEC","Frame is not being retransmitted","1","-69 dBm","2462 [BG 11]",""
"11549","68:7f:74:1b:d5:fe","ff:ff:ff:ff:ff:ff","68:7f:74:1b:d5:fe","ff:ff:ff:ff:ff:ff","68:7f:74:1b:d5:fe","74.786444","Cisco-Li_1b:d5:fe","Broadcast","802.11","204","Beacon frame, SN=3178, FN=0, Flags=........, BI=100, SSID=sterne","Frame is not being retransmitted","1","-73 dBm","2462 [BG 11]",""
"11550","","","00:c0:ca:90:79:29","00:c0:ca:90:79:3e","","74.789339","Alfa_90:79:29 (TA)","Alfa_90:79:3e (RA)","802.11","46","802.11 Block Ack, Flags=........","Frame is not being retransmitted","6","-23 dBm","2462 [BG 11]",""
"11551","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:28","00:c0:ca:90:79:3c","00:c0:ca:90:79:28","74.789454","155.210.155.182","155.210.155.137","UDP","101","Source port: 57475  Destination port: http-alt","Frame is not being retransmitted","72,2","-25 dBm","2462 [BG 11]","0000000000001156"
"11552","00:c0:ca:90:79:3e","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:3e","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:3e","74.795714","Alfa_90:79:3e","Broadcast","802.11","187","Beacon frame, SN=3510, FN=0, Flags=........, BI=100, SSID=SEUtest","Frame is not being retransmitted","1","-37 dBm","2462 [BG 11]",""
"11553","00:c0:ca:90:79:28","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:28","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:28","74.797375","Alfa_90:79:28","Broadcast","802.11","187","Beacon frame, SN=1161, FN=0, Flags=........, BI=100, SSID=SEUtest","Frame is not being retransmitted","1","-21 dBm","2462 [BG 11]",""
"11554","","","00:c0:ca:90:79:29","00:c0:ca:90:79:3e","","74.799444","Alfa_90:79:29 (TA)","Alfa_90:79:3e (RA)","802.11","46","802.11 Block Ack, Flags=........","Frame is not being retransmitted","6","-23 dBm","2462 [BG 11]",""
"11555","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:28","00:c0:ca:90:79:3c","00:c0:ca:90:79:28","74.799579","155.210.155.182","155.210.155.137","UDP","101","Source port: 57475  Destination port: http-alt","Frame is not being retransmitted","72,2","-25 dBm","2462 [BG 11]","0000000000001157"
"11556","54:a2:74:1d:55:f0","ff:ff:ff:ff:ff:ff","54:a2:74:1d:55:f0","ff:ff:ff:ff:ff:ff","54:a2:74:1d:55:f0","74.818670","54:a2:74:1d:55:f0","Broadcast","802.11","236","Beacon frame, SN=3374, FN=0, Flags=........, BI=102, SSID=wiuz","Frame is not being retransmitted","1","-77 dBm","2462 [BG 11]",""
"11557","","","00:c0:ca:90:79:29","00:c0:ca:90:79:3e","","74.820149","Alfa_90:79:29 (TA)","Alfa_90:79:3e (RA)","802.11","46","802.11 Block Ack, Flags=........","Frame is not being retransmitted","6","-23 dBm","2462 [BG 11]",""
"11558","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:28","00:c0:ca:90:79:3c","00:c0:ca:90:79:28","74.820266","155.210.155.182","155.210.155.137","UDP","101","Source port: 57475  Destination port: http-alt","Frame is not being retransmitted","72,2","-25 dBm","2462 [BG 11]","0000000000001158"
"11559","","","00:c0:ca:90:79:29","00:c0:ca:90:79:3e","","74.830669","Alfa_90:79:29 (TA)","Alfa_90:79:3e (RA)","802.11","46","802.11 Block Ack, Flags=........","Frame is not being retransmitted","6","-23 dBm","2462 [BG 11]",""
"11560","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:28","00:c0:ca:90:79:3c","00:c0:ca:90:79:28","74.830808","155.210.155.182","155.210.155.137","UDP","101","Source port: 57475  Destination port: http-alt","Frame is not being retransmitted","72,2","-25 dBm","2462 [BG 11]","0000000000001159"
"11561","84:16:f9:16:61:ee","ff:ff:ff:ff:ff:ff","84:16:f9:16:61:ee","ff:ff:ff:ff:ff:ff","84:16:f9:16:61:ee","74.832943","84:16:f9:16:61:ee","Broadcast","802.11","183","Beacon frame, SN=3937, FN=0, Flags=........, BI=100, SSID=wi5-aux-155","Frame is not being retransmitted","1","-71 dBm","2462 [BG 11]",""
"11562","","","00:c0:ca:90:79:29","00:c0:ca:90:79:3e","","74.851320","Alfa_90:79:29 (TA)","Alfa_90:79:3e (RA)","802.11","46","802.11 Block Ack, Flags=........","Frame is not being retransmitted","6","-23 dBm","2462 [BG 11]",""
"11563","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:28","00:c0:ca:90:79:3c","00:c0:ca:90:79:28","74.851450","155.210.155.182","155.210.155.137","UDP","101","Source port: 57475  Destination port: http-alt","Frame is not being retransmitted","72,2","-23 dBm","2462 [BG 11]","000000000000115a"
"11564","e4:f4:c6:f4:87:ef","ff:ff:ff:ff:ff:ff","e4:f4:c6:f4:87:ef","ff:ff:ff:ff:ff:ff","e4:f4:c6:f4:87:ef","74.861356","Netgear_f4:87:ef","Broadcast","802.11","194","Beacon frame, SN=1086, FN=0, Flags=........, BI=100, SSID=wi5-unizar-156","Frame is not being retransmitted","1","-65 dBm","2462 [BG 11]",""
"11565","","","00:c0:ca:90:79:29","00:c0:ca:90:79:3e","","74.862044","Alfa_90:79:29 (TA)","Alfa_90:79:3e (RA)","802.11","46","802.11 Block Ack, Flags=........","Frame is not being retransmitted","6","-23 dBm","2462 [BG 11]",""
"11566","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:28","00:c0:ca:90:79:3c","00:c0:ca:90:79:28","74.862185","155.210.155.182","155.210.155.137","UDP","101","Source port: 57475  Destination port: http-alt","Frame is not being retransmitted","72,2","-25 dBm","2462 [BG 11]","000000000000115b"
