"No.","Mac Source","Mac Destination","Mac Transmitter","Mac Receiver","BSSID","Time","Ip Source","Ip Destination","Protocol","Length","Info","Retry","Rate","RSSI","Channel","Data"
"6631","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","57.387779","155.210.155.182","155.210.155.137","UDP","101","Source port: 52903  Destination port: http-alt","Frame is not being retransmitted","39","-63 dBm","2462 [BG 11]","0000000000000aeb"
"6632","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","57.387823","155.210.155.182","155.210.155.137","UDP","101","Source port: 52903  Destination port: http-alt","Frame is not being retransmitted","39","-63 dBm","2462 [BG 11]","0000000000000aec"
"6633","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","57.387952","155.210.155.182","155.210.155.137","UDP","101","Source port: 52903  Destination port: http-alt","Frame is not being retransmitted","39","-63 dBm","2462 [BG 11]","0000000000000ae7"
"6635","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","57.389654","155.210.155.182","155.210.155.137","UDP","101","Source port: 52903  Destination port: http-alt","Frame is not being retransmitted","19,5","-61 dBm","2462 [BG 11]","0000000000000aed"
"6636","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","57.389717","155.210.155.182","155.210.155.137","UDP","101","Source port: 52903  Destination port: http-alt","Frame is not being retransmitted","19,5","-61 dBm","2462 [BG 11]","0000000000000aee"
"6637","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","57.400738","155.210.155.182","155.210.155.137","UDP","101","Source port: 52903  Destination port: http-alt","Frame is being retransmitted","43,3","-63 dBm","2462 [BG 11]","0000000000000aef"
"6638","54:a2:74:1d:54:c1","ff:ff:ff:ff:ff:ff","54:a2:74:1d:54:c1","ff:ff:ff:ff:ff:ff","54:a2:74:1d:54:c1","57.406603","54:a2:74:1d:54:c1","Broadcast","802.11","295","Beacon frame, SN=1505, FN=0, Flags=........, BI=102, SSID=eduroam","Frame is not being retransmitted","1","-73 dBm","2462 [BG 11]",""
"6639","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","57.411852","155.210.155.182","155.210.155.137","UDP","101","Source port: 52903  Destination port: http-alt","Frame is not being retransmitted","6,5","-63 dBm","2462 [BG 11]","0000000000000af0"
"6640","54:a2:74:4c:8c:e1","ff:ff:ff:ff:ff:ff","54:a2:74:4c:8c:e1","ff:ff:ff:ff:ff:ff","54:a2:74:4c:8c:e1","57.420607","54:a2:74:4c:8c:e1","Broadcast","802.11","295","Beacon frame, SN=2282, FN=0, Flags=........, BI=102, SSID=eduroam","Frame is not being retransmitted","1","-63 dBm","2462 [BG 11]",""
"6641","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","57.431686","155.210.155.182","155.210.155.137","UDP","101","Source port: 52903  Destination port: http-alt","Frame is not being retransmitted","13","-61 dBm","2462 [BG 11]","0000000000000af1"
"6642","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","57.432404","155.210.155.182","155.210.155.137","UDP","101","Source port: 52903  Destination port: http-alt","Frame is not being retransmitted","6,5","-61 dBm","2462 [BG 11]","0000000000000af1"
"6643","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","57.441408","155.210.155.182","155.210.155.137","UDP","101","Source port: 52903  Destination port: http-alt","Frame is not being retransmitted","39","-63 dBm","2462 [BG 11]","0000000000000af2"
"6644","e4:f4:c6:f4:87:ef","ff:ff:ff:ff:ff:ff","e4:f4:c6:f4:87:ef","ff:ff:ff:ff:ff:ff","e4:f4:c6:f4:87:ef","57.446490","Netgear_f4:87:ef","Broadcast","802.11","194","Beacon frame, SN=586, FN=0, Flags=........, BI=100, SSID=wi5-unizar-156","Frame is not being retransmitted","1","-61 dBm","2462 [BG 11]",""
"6645","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","57.463432","155.210.155.182","155.210.155.137","UDP","101","Source port: 52903  Destination port: http-alt","Frame is not being retransmitted","6,5","-61 dBm","2462 [BG 11]","0000000000000af3"
"6646","54:a2:74:2d:43:c0","ff:ff:ff:ff:ff:ff","54:a2:74:2d:43:c0","ff:ff:ff:ff:ff:ff","54:a2:74:2d:43:c0","57.465891","54:a2:74:2d:43:c0","Broadcast","802.11","236","Beacon frame, SN=2714, FN=0, Flags=........, BI=102, SSID=wiuz","Frame is not being retransmitted","1","-77 dBm","2462 [BG 11]",""
"6647","68:7f:74:1b:d5:fe","ff:ff:ff:ff:ff:ff","68:7f:74:1b:d5:fe","ff:ff:ff:ff:ff:ff","68:7f:74:1b:d5:fe","57.471031","Cisco-Li_1b:d5:fe","Broadcast","802.11","204","Beacon frame, SN=1986, FN=0, Flags=........, BI=100, SSID=sterne","Frame is not being retransmitted","1","-41 dBm","2462 [BG 11]",""
"6648","84:16:f9:16:61:ee","ff:ff:ff:ff:ff:ff","84:16:f9:16:61:ee","ff:ff:ff:ff:ff:ff","84:16:f9:16:61:ee","57.472611","84:16:f9:16:61:ee","Broadcast","802.11","183","Beacon frame, SN=1816, FN=0, Flags=........, BI=100, SSID=wi5-aux-155","Frame is not being retransmitted","1","-49 dBm","2462 [BG 11]",""
"6649","00:c0:ca:90:79:29","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","57.474214","Alfa_90:79:29","Broadcast","802.11","187","Beacon frame, SN=1, FN=0, Flags=........, BI=100, SSID=SEUtest","Frame is not being retransmitted","1","-45 dBm","2462 [BG 11]",""
"6650","54:a2:74:4c:8c:e0","ff:ff:ff:ff:ff:ff","54:a2:74:4c:8c:e0","ff:ff:ff:ff:ff:ff","54:a2:74:4c:8c:e0","57.476239","54:a2:74:4c:8c:e0","Broadcast","802.11","236","Beacon frame, SN=2283, FN=0, Flags=........, BI=102, SSID=wiuz","Frame is not being retransmitted","1","-61 dBm","2462 [BG 11]",""
"6651","","","00:c0:ca:90:79:3e","00:c0:ca:90:79:3c","","57.478343","Alfa_90:79:3e (TA)","Alfa_90:79:3c (RA)","802.11","38","802.11 Block Ack Req, Flags=........","Frame is not being retransmitted","1","-61 dBm","2462 [BG 11]",""
"6652","00:22:6b:9c:93:ba","ff:ff:ff:ff:ff:ff","00:22:6b:9c:93:ba","ff:ff:ff:ff:ff:ff","1a:69:ce:29:7c:64","57.483131","Cisco-Li_9c:93:ba","Broadcast","802.11","93","Beacon frame, SN=1, FN=0, Flags=........, BI=100, SSID=IPSEC","Frame is not being retransmitted","1","-49 dBm","2462 [BG 11]",""
"6653","00:c0:ca:90:79:3e","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:3e","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:3e","57.484880","Alfa_90:79:3e","Broadcast","802.11","187","Beacon frame, SN=3168, FN=0, Flags=........, BI=100, SSID=SEUtest","Frame is not being retransmitted","1","-81 dBm","2462 [BG 11]",""
"6654","","","","00:c0:ca:90:79:3c","","57.485158","","Alfa_90:79:3c (RA)","802.11","28","Acknowledgement, Flags=........","Frame is not being retransmitted","6","-61 dBm","2462 [BG 11]",""
"6656","54:a2:74:1d:54:c1","ff:ff:ff:ff:ff:ff","54:a2:74:1d:54:c1","ff:ff:ff:ff:ff:ff","54:a2:74:1d:54:c1","57.511104","54:a2:74:1d:54:c1","Broadcast","802.11","295","Beacon frame, SN=1507, FN=0, Flags=........, BI=102, SSID=eduroam","Frame is not being retransmitted","1","-75 dBm","2462 [BG 11]",""
"6657","54:a2:74:1d:55:f1","ff:ff:ff:ff:ff:ff","54:a2:74:1d:55:f1","ff:ff:ff:ff:ff:ff","54:a2:74:1d:55:f1","57.514895","54:a2:74:1d:55:f1","Broadcast","802.11","295","Beacon frame, SN=2881, FN=0, Flags=........, BI=102, SSID=eduroam","Frame is not being retransmitted","1","-77 dBm","2462 [BG 11]",""
"6658","54:a2:74:2d:43:c1","ff:ff:ff:ff:ff:ff","54:a2:74:2d:43:c1","ff:ff:ff:ff:ff:ff","54:a2:74:2d:43:c1","57.517367","54:a2:74:2d:43:c1","Broadcast","802.11","295","Beacon frame, SN=2715, FN=0, Flags=........, BI=102, SSID=eduroam","Frame is not being retransmitted","1","-65 dBm","2462 [BG 11]",""
"6659","54:a2:74:4c:8c:e1","ff:ff:ff:ff:ff:ff","54:a2:74:4c:8c:e1","ff:ff:ff:ff:ff:ff","54:a2:74:4c:8c:e1","57.525123","54:a2:74:4c:8c:e1","Broadcast","802.11","295","Beacon frame, SN=2284, FN=0, Flags=........, BI=102, SSID=eduroam","Frame is not being retransmitted","1","-63 dBm","2462 [BG 11]",""
"6660","d8:50:e6:3e:d4:fd","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:3e","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:3e","57.528970","155.210.155.218","155.210.155.255","NBNS","128","Name query NB MACINTOSH<00>","Frame is not being retransmitted","1","-61 dBm","2462 [BG 11]",""
"6661","10:dd:b1:e4:8f:fa","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:3e","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:3e","57.530035","155.210.155.19","155.210.155.255","NBNS","128","Name query NB IAAA<1b>","Frame is not being retransmitted","1","-61 dBm","2462 [BG 11]",""
"6662","10:dd:b1:e4:8f:fa","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:3e","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:3e","57.531221","155.210.155.19","155.210.155.255","NBNS","128","Name query NB DIIS<1b>","Frame is not being retransmitted","1","-61 dBm","2462 [BG 11]",""
"6663","e4:f4:c6:f4:87:ef","ff:ff:ff:ff:ff:ff","e4:f4:c6:f4:87:ef","ff:ff:ff:ff:ff:ff","e4:f4:c6:f4:87:ef","57.548891","Netgear_f4:87:ef","Broadcast","802.11","194","Beacon frame, SN=587, FN=0, Flags=........, BI=100, SSID=wi5-unizar-156","Frame is not being retransmitted","1","-63 dBm","2462 [BG 11]",""
"6664","54:a2:74:1d:54:c0","ff:ff:ff:ff:ff:ff","54:a2:74:1d:54:c0","ff:ff:ff:ff:ff:ff","54:a2:74:1d:54:c0","57.565915","54:a2:74:1d:54:c0","Broadcast","802.11","236","Beacon frame, SN=1508, FN=0, Flags=........, BI=102, SSID=wiuz","Frame is not being retransmitted","1","-67 dBm","2462 [BG 11]",""
"6665","54:a2:74:2d:43:c0","ff:ff:ff:ff:ff:ff","54:a2:74:2d:43:c0","ff:ff:ff:ff:ff:ff","54:a2:74:2d:43:c0","57.570226","54:a2:74:2d:43:c0","Broadcast","802.11","236","Beacon frame, SN=2716, FN=0, Flags=........, BI=102, SSID=wiuz","Frame is not being retransmitted","1","-71 dBm","2462 [BG 11]",""
"6666","00:c0:ca:90:79:29","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:29","57.576612","Alfa_90:79:29","Broadcast","802.11","187","Beacon frame, SN=1, FN=0, Flags=........, BI=100, SSID=SEUtest","Frame is not being retransmitted","1","-43 dBm","2462 [BG 11]",""
"6667","54:a2:74:4c:8c:e0","ff:ff:ff:ff:ff:ff","54:a2:74:4c:8c:e0","ff:ff:ff:ff:ff:ff","54:a2:74:4c:8c:e0","57.579889","54:a2:74:4c:8c:e0","Broadcast","802.11","236","Beacon frame, SN=2285, FN=0, Flags=........, BI=102, SSID=wiuz","Frame is not being retransmitted","1","-65 dBm","2462 [BG 11]",""
"6668","00:c0:ca:90:79:3e","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:3e","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:3e","57.587238","Alfa_90:79:3e","Broadcast","802.11","187","Beacon frame, SN=3172, FN=0, Flags=........, BI=100, SSID=SEUtest","Frame is not being retransmitted","1","-61 dBm","2462 [BG 11]",""
"6670","","","","00:c0:ca:90:79:3c","","57.734888","","Alfa_90:79:3c (RA)","802.11","28","Acknowledgement, Flags=........","Frame is not being retransmitted","6","-63 dBm","2462 [BG 11]",""
"6671","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","57.735184","155.210.155.182","155.210.155.137","UDP","101","Source port: 52903  Destination port: http-alt","Frame is not being retransmitted","26","-65 dBm","2462 [BG 11]","0000000000000af5"
"6672","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","57.735203","155.210.155.182","155.210.155.137","UDP","101","Source port: 52903  Destination port: http-alt","Frame is not being retransmitted","26","-65 dBm","2462 [BG 11]","0000000000000af6"
"6673","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","57.735240","155.210.155.182","155.210.155.137","UDP","101","Source port: 52903  Destination port: http-alt","Frame is not being retransmitted","26","-65 dBm","2462 [BG 11]","0000000000000af7"
"6674","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","57.735244","155.210.155.182","155.210.155.137","UDP","101","Source port: 52903  Destination port: http-alt","Frame is not being retransmitted","26","-65 dBm","2462 [BG 11]","0000000000000af8"
"6675","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","57.735409","155.210.155.182","155.210.155.137","UDP","101","Source port: 52903  Destination port: http-alt","Frame is not being retransmitted","39","-67 dBm","2462 [BG 11]","0000000000000af9"
"6676","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","57.735454","155.210.155.182","155.210.155.137","UDP","101","Source port: 52903  Destination port: http-alt","Frame is not being retransmitted","39","-67 dBm","2462 [BG 11]","0000000000000afa"
"6677","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","57.735505","155.210.155.182","155.210.155.137","UDP","101","Source port: 52903  Destination port: http-alt","Frame is not being retransmitted","39","-67 dBm","2462 [BG 11]","0000000000000afc"
"6678","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","57.735545","155.210.155.182","155.210.155.137","UDP","101","Source port: 52903  Destination port: http-alt","Frame is not being retransmitted","39","-67 dBm","2462 [BG 11]","0000000000000aff"
"6679","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","57.735737","155.210.155.182","155.210.155.137","UDP","101","Source port: 52903  Destination port: http-alt","Frame is not being retransmitted","39","-67 dBm","2462 [BG 11]","0000000000000afd"
"6680","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","57.735742","155.210.155.182","155.210.155.137","UDP","101","Source port: 52903  Destination port: http-alt","Frame is not being retransmitted","39","-67 dBm","2462 [BG 11]","0000000000000afe"
"6681","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","57.735989","155.210.155.182","155.210.155.137","UDP","101","Source port: 52903  Destination port: http-alt","Frame is not being retransmitted","39","-67 dBm","2462 [BG 11]","0000000000000b00"
"6682","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","57.735991","155.210.155.182","155.210.155.137","UDP","101","Source port: 52903  Destination port: http-alt","Frame is not being retransmitted","39","-67 dBm","2462 [BG 11]","0000000000000b02"
"6683","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","57.736173","155.210.155.182","155.210.155.137","UDP","101","Source port: 52903  Destination port: http-alt","Frame is not being retransmitted","39","-67 dBm","2462 [BG 11]","0000000000000afb"
"6684","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","57.736199","155.210.155.182","155.210.155.137","UDP","101","Source port: 52903  Destination port: http-alt","Frame is not being retransmitted","39","-67 dBm","2462 [BG 11]","0000000000000b01"
"6686","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","57.736736","155.210.155.182","155.210.155.137","UDP","101","Source port: 52903  Destination port: http-alt","Frame is being retransmitted","26","-63 dBm","2462 [BG 11]","0000000000000b03"
"6687","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","57.737420","155.210.155.182","155.210.155.137","UDP","101","Source port: 52903  Destination port: http-alt","Frame is not being retransmitted","26","-63 dBm","2462 [BG 11]","0000000000000b04"
"6688","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","57.740791","155.210.155.182","155.210.155.137","UDP","101","Source port: 52903  Destination port: http-alt","Frame is not being retransmitted","26","-65 dBm","2462 [BG 11]","0000000000000b05"
"6689","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","57.751356","155.210.155.182","155.210.155.137","UDP","101","Source port: 52903  Destination port: http-alt","Frame is not being retransmitted","26","-65 dBm","2462 [BG 11]","0000000000000b06"
"6690","e4:f4:c6:f4:87:ef","ff:ff:ff:ff:ff:ff","e4:f4:c6:f4:87:ef","ff:ff:ff:ff:ff:ff","e4:f4:c6:f4:87:ef","57.753767","Netgear_f4:87:ef","Broadcast","802.11","194","Beacon frame, SN=589, FN=0, Flags=........, BI=100, SSID=wi5-unizar-156","Frame is not being retransmitted","1","-63 dBm","2462 [BG 11]",""
"6691","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","57.771878","155.210.155.182","155.210.155.137","UDP","101","Source port: 52903  Destination port: http-alt","Frame is not being retransmitted","26","-61 dBm","2462 [BG 11]","0000000000000b07"
"6692","","","","00:c0:ca:90:79:3c","","57.772841","","Alfa_90:79:3c (RA)","802.11","28","Acknowledgement, Flags=........","Frame is not being retransmitted","6","-63 dBm","2462 [BG 11]",""
"6694","54:a2:74:1d:54:c0","ff:ff:ff:ff:ff:ff","54:a2:74:1d:54:c0","ff:ff:ff:ff:ff:ff","54:a2:74:1d:54:c0","57.774842","54:a2:74:1d:54:c0","Broadcast","802.11","236","Beacon frame, SN=1512, FN=0, Flags=........, BI=102, SSID=wiuz","Frame is not being retransmitted","1","-65 dBm","2462 [BG 11]",""
"6695","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","57.782016","155.210.155.182","155.210.155.137","UDP","101","Source port: 52903  Destination port: http-alt","Frame is not being retransmitted","26","-65 dBm","2462 [BG 11]","0000000000000b08"
"6696","54:a2:74:4c:8c:e0","ff:ff:ff:ff:ff:ff","54:a2:74:4c:8c:e0","ff:ff:ff:ff:ff:ff","54:a2:74:4c:8c:e0","57.788756","54:a2:74:4c:8c:e0","Broadcast","802.11","236","Beacon frame, SN=2289, FN=0, Flags=........, BI=102, SSID=wiuz","Frame is not being retransmitted","1","-61 dBm","2462 [BG 11]",""
"6697","00:22:6b:9c:90:c2","ff:ff:ff:ff:ff:ff","00:22:6b:9c:90:c2","ff:ff:ff:ff:ff:ff","1a:69:ce:29:7c:64","57.790503","Cisco-Li_9c:90:c2","Broadcast","802.11","93","Beacon frame, SN=1, FN=0, Flags=........, BI=100, SSID=IPSEC","Frame is not being retransmitted","1","-55 dBm","2462 [BG 11]",""
"6698","54:a2:74:1d:55:f0","ff:ff:ff:ff:ff:ff","54:a2:74:1d:55:f0","ff:ff:ff:ff:ff:ff","54:a2:74:1d:55:f0","57.796037","54:a2:74:1d:55:f0","Broadcast","802.11","236","Beacon frame, SN=2886, FN=0, Flags=........, BI=102, SSID=wiuz","Frame is not being retransmitted","1","-79 dBm","2462 [BG 11]",""
"6699","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","57.802376","155.210.155.182","155.210.155.137","UDP","101","Source port: 52903  Destination port: http-alt","Frame is not being retransmitted","39","-63 dBm","2462 [BG 11]","0000000000000b09"
"6700","00:1c:c0:ae:84:c2","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:3e","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:3e","57.815109","155.210.155.140","155.210.155.255","NBNS","128","Name query NB MACINTOSH<00>","Frame is not being retransmitted","1","-63 dBm","2462 [BG 11]",""
"6701","10:dd:b1:e4:8f:fa","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:3e","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:3e","57.816230","155.210.155.19","155.210.155.255","NBNS","128","Name query NB IAAA<1b>","Frame is not being retransmitted","1","-63 dBm","2462 [BG 11]",""
"6702","10:dd:b1:e4:8f:fa","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:3e","ff:ff:ff:ff:ff:ff","00:c0:ca:90:79:3e","57.817391","155.210.155.19","155.210.155.255","NBNS","128","Name query NB DIIS<1b>","Frame is not being retransmitted","1","-63 dBm","2462 [BG 11]",""
"6703","","","00:c0:ca:90:79:3e","00:c0:ca:90:79:3c","","57.825307","Alfa_90:79:3e (TA)","Alfa_90:79:3c (RA)","802.11","38","802.11 Block Ack Req, Flags=........","Frame is not being retransmitted","1","-63 dBm","2462 [BG 11]",""
"6704","54:a2:74:2d:43:c1","ff:ff:ff:ff:ff:ff","54:a2:74:2d:43:c1","ff:ff:ff:ff:ff:ff","54:a2:74:2d:43:c1","57.829519","54:a2:74:2d:43:c1","Broadcast","802.11","295","Beacon frame, SN=2721, FN=0, Flags=........, BI=102, SSID=eduroam","Frame is not being retransmitted","1","-73 dBm","2462 [BG 11]",""
"6705","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","57.833168","155.210.155.182","155.210.155.137","UDP","101","Source port: 52903  Destination port: http-alt","Frame is not being retransmitted","19,5","-61 dBm","2462 [BG 11]","0000000000000b0b"
"6706","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","57.833944","155.210.155.182","155.210.155.137","UDP","101","Source port: 52903  Destination port: http-alt","Frame is not being retransmitted","6,5","-63 dBm","2462 [BG 11]","0000000000000b0b"
"6707","","","","00:c0:ca:90:79:3c","","57.834201","","Alfa_90:79:3c (RA)","802.11","28","Acknowledgement, Flags=........","Frame is not being retransmitted","6","-61 dBm","2462 [BG 11]",""
"6709","54:a2:74:4c:8c:e1","ff:ff:ff:ff:ff:ff","54:a2:74:4c:8c:e1","ff:ff:ff:ff:ff:ff","54:a2:74:4c:8c:e1","57.838377","54:a2:74:4c:8c:e1","Broadcast","802.11","295","Beacon frame, SN=2290, FN=0, Flags=........, BI=102, SSID=eduroam","Frame is not being retransmitted","1","-61 dBm","2462 [BG 11]",""
"6710","e4:f4:c6:f4:87:ef","ff:ff:ff:ff:ff:ff","e4:f4:c6:f4:87:ef","ff:ff:ff:ff:ff:ff","e4:f4:c6:f4:87:ef","57.856018","Netgear_f4:87:ef","Broadcast","802.11","194","Beacon frame, SN=590, FN=0, Flags=........, BI=100, SSID=wi5-unizar-156","Frame is not being retransmitted","1","-59 dBm","2462 [BG 11]",""
"6711","54:a2:74:2f:2b:a0","01:0b:85:00:00:00","54:a2:74:2f:2b:a0","01:0b:85:00:00:00","","57.890488","54:a2:74:2f:2b:a0","Cisco_00:00:00","LLC","160","S, func=RR, N(R)=1; DSAP NULL LSAP Group, SSAP NULL LSAP Response","Frame is not being retransmitted","1","-69 dBm","2462 [BG 11]","02008e0301aa0401aa0501030603000b850702cccd080100..."
"6712","54:a2:74:2f:2b:a0","01:0b:85:00:00:00","54:a2:74:2f:2b:a0","01:0b:85:00:00:00","","57.897756","54:a2:74:2f:2b:a0","Cisco_00:00:00","LLC","94","U, func=UI; SNAP, OUI 0x000B85 (Unknown), PID 0xCCCD","Frame is not being retransmitted","1","-69 dBm","2462 [BG 11]","001b9bd2f87301f41fc29bd2f8730b100101071010006771..."
"6713","54:a2:74:1d:54:c1","ff:ff:ff:ff:ff:ff","54:a2:74:1d:54:c1","ff:ff:ff:ff:ff:ff","54:a2:74:1d:54:c1","57.928889","54:a2:74:1d:54:c1","Broadcast","802.11","295","Beacon frame, SN=1515, FN=0, Flags=........, BI=102, SSID=eduroam","Frame is not being retransmitted","1","-77 dBm","2462 [BG 11]",""
"6714","","","","00:c0:ca:90:79:3c","","57.937489","","Alfa_90:79:3c (RA)","802.11","28","Acknowledgement, Flags=........","Frame is not being retransmitted","6","-61 dBm","2462 [BG 11]",""
"6716","54:a2:74:4c:8c:e1","ff:ff:ff:ff:ff:ff","54:a2:74:4c:8c:e1","ff:ff:ff:ff:ff:ff","54:a2:74:4c:8c:e1","57.942877","54:a2:74:4c:8c:e1","Broadcast","802.11","295","Beacon frame, SN=2292, FN=0, Flags=........, BI=102, SSID=eduroam","Frame is not being retransmitted","1","-63 dBm","2462 [BG 11]",""
"6717","","","","00:c0:ca:90:79:3c","","58.083139","","Alfa_90:79:3c (RA)","802.11","28","Acknowledgement, Flags=........","Frame is not being retransmitted","6","-67 dBm","2462 [BG 11]",""
"6718","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","58.083594","155.210.155.182","155.210.155.137","UDP","101","Source port: 52903  Destination port: http-alt","Frame is not being retransmitted","19,5","-65 dBm","2462 [BG 11]","0000000000000b0c"
"6719","2c:56:dc:26:17:77","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","00:c0:ca:90:79:3c","00:c0:ca:90:79:3e","58.083619","155.210.155.182","155.210.155.137","UDP","101","Source port: 52903  Destination port: http-alt","Frame is not being retransmitted","19,5","-65 dBm","2462 [BG 11]","0000000000000b0d"
